codigo_unidad;nombre_unidad;codigo_organismo;nombre_organismo;region;comuna;oc_convenio_marco
750998;Departamento de Licitaciones;86518;I MUNICIPALIDAD DE LO ESPEJO;Región Metropolitana de Santiago;Lo Espejo;5
751;Gobierno Regional de Atacama;7077;GOBIERNO REGIONAL DE ATACAMA;Región de Atacama;Copiapó;9
752;Gobierno Regional de Los Lagos;7207;GOBIERNO REGIONAL DECIMA REGION LOS LAGOS;Región de los Lagos;Puerto Montt;7
752621;T.T.A. Region Metropolitana 3;1083414;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;Región Metropolitana de Santiago;Providencia;1
752654;T.T.A. Region de los Rios;1083414;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;Región de Los Ríos;Valdivia;1
752655;T.T.A. Region de Aysen;1083414;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;1
756;SUBSECRETARIA DE ECONOMIA Y EMPRESAS DE MENOR TAMA;7078;SUBSECRETARIA DE ECONOMIA Y EMPRESAS DE MENOR TAMANO;Región Metropolitana de Santiago;Santiago;36
757;Subsecretaría de Salud Pública;7079;SUBSECRETARIA DE SALUD PUBLICA;Región Metropolitana de Santiago;Santiago Centro;11
758;COMPRAS NORMALES;7180;SERVICIO NACIONAL DE PREVENCIÓN Y RESPUESTA ANTE DESASTRES;Región Metropolitana de Santiago;Santiago;30
758004;FCFM-Centro Sismologico Nacional;7251;UNIVERSIDAD DE CHILE;Región Metropolitana de Santiago;Santiago;1
759;Ministerio de justicia - Subsecretaría de Justicia;7080;SUBSECRETARIA DEL MINISTERIO DE JUSTICIA;Región Metropolitana de Santiago;Santiago Centro;11
759916;CESFAM ANDES;7029;SERVICIO SALUD METROPOLITANO OCCIDENTE;Región Metropolitana de Santiago;Quinta Normal;1
760;SAG - Valparaíso;6919;SERVICIO AGRICOLA Y GANADERO;Región de Valparaíso;Quillota;1
761;Ministerio del Interior - Subsecretaría de Desarrollo Regional;7081;SUBSECRETARIA DE DESARROLLO REGIONAL Y ADMINISTRATIVO;Región Metropolitana de Santiago;Santiago;7
761391;Base Aérea El Bosque;6946;FUERZA AEREA DE CHILE COMANDO LOGISTICO;Región Metropolitana de Santiago;El Bosque;43
762;C - Subdireccion Administracion y Finanzas SAF;7182;FONDO DE SOLIDARIDAD E INVERSION SOCIAL;Región Metropolitana de Santiago;Santiago;1
763003;BASE INFANTERIA DE MARINA TUMBES;111875;DIRECCION DE ABASTECIMIENTO DE LA ARMADA;Región del Biobío;Talcahuano;9
764;DELEGACIÓN PRESIDENCIAL REGIONAL DE MAGALLANES Y D;7214;DELEGACIÓN PRESIDENCIAL REGIONAL DE MAGALLANES Y DE LA ANTÁRTICA CHILE;Región de Magallanes y de la Antártica;Punta Arenas;2
765;CORP NACIONAL DE DESARROLLO INDIGENA;7183;CORP NACIONAL DE DESARROLLO INDIGENA;Región de la Araucanía;Temuco;1
768606;Jdo de Letras y Familia de Villarrica;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de la Araucanía;Villarrica;1
769;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;7185;SERVICIO DE SALUD ANTOFAGASTA DIRECCION;Región de Antofagasta;Antofagasta;3
770634;Jdo de Garantia de San Fernando;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región del Libertador General Bernardo O´Higgins;San Fernando;2
770640;Jdo de Garantia de Santa Cruz;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región del Libertador General Bernardo O´Higgins;Santa Cruz;1
770645;TOP de San Fernando;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región del Libertador General Bernardo O´Higgins;San Fernando;2
770700;Jdo de Familia de Santa Cruz;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región del Libertador General Bernardo O´Higgins;Santa Cruz;1
775900;Pasajes Subsecretaría del Medio Ambiente;1198788;SUBSECRETARIA DEL MEDIO AMBIENTE;Región Metropolitana de Santiago;Santiago;11
776;Presidencia de la República;7238;PRESIDENCIA DE LA REPUBLICA;Región Metropolitana de Santiago;Santiago;12
777304;UNIDAD DE COMPRA INSUMOS  Y OTROS;1375151;HOSPITAL CLINICO METROPOLITANO DE LA FLORIDA DOCTORA ELOISA DIAZ;Región Metropolitana de Santiago;La Florida;43
778989;3ra Brigada Acorazada La Concepción - 3RA BRIACO;111870;DIVISION LOGISTICA DEL EJERCITO;Región de Antofagasta;Antofagasta;5
778992;"Brigada Motorizada N° 1 ""Calama"" - BRIMOT N 1";111870;DIVISION LOGISTICA DEL EJERCITO;Región de Antofagasta;Calama;11
778993;"Regimiento N° 23 ""Copiapó""";111870;DIVISION LOGISTICA DEL EJERCITO;Región de Atacama;Copiapó;2
778998;"Regimiento Logístico N° 1 ""Tocopilla""";111870;DIVISION LOGISTICA DEL EJERCITO;Región de Antofagasta;Antofagasta;1
779442;TOP de Castro;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de los Lagos;Castro;1
779469;Jdo de Letras del Trabajo de Castro;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de los Lagos;Castro;1
780724;Ilustre Tercer Tribunal Ambiental;1378463;ILUSTRE TERCER TRIBUNAL AMBIENTAL;Región de Los Ríos;Valdivia;4
788110;Departamento de Salud;135559;I MUNICIPALIDAD DE SAN VICENTE;Región del Libertador General Bernardo O´Higgins;San Vicente de Tagua Tagua;1
791756;SII DR19 Direccion Regional Santiago Norte;7113;SERVICIO DE IMPUESTOS INTERNOS DIRECCION;Región Metropolitana de Santiago;Recoleta;1
791766;Programa de Atencion a Victimas;1256896;SUBSECRETARIA DE PREVENCION DEL DELITO;Región Metropolitana de Santiago;Santiago Centro;4
792969;SUPEREDUC DIRECCION REGIONAL XIV;1309788;SUPERINTENDENCIA DE EDUCACION ESCOLAR;Región de Los Ríos;Valdivia;1
794807;PRAIS;7262;SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER;;;1
796290;Bienestar Social III Brigada Aerea;6946;FUERZA AEREA DE CHILE COMANDO LOGISTICO;Región de los Lagos;Puerto Montt;2
796297;Bienestar Social IV Brigada Aerea;6946;FUERZA AEREA DE CHILE COMANDO LOGISTICO;Región de Magallanes y de la Antártica;Punta Arenas;2
797305;Superintendencia de Insolvencia y Reemprendimiento;7181;SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO;Región Metropolitana de Santiago;Santiago Centro;1
799512;Corporación;1396697;CORP MUNICIPAL DE VALPARAISO PARA EL DESARROLLO SOCIAL;Región de Valparaíso;Valparaíso;4
799595;Subsecretaría del Deporte;1396777;SUBSECRETARIA DEL DEPORTE;Región Metropolitana de Santiago;Providencia;4
800;Hospital Clínico Univ. de Chile - Insumos Clínicos;7251;UNIVERSIDAD DE CHILE;Región Metropolitana de Santiago;Independencia;34
802;CONADI SUBDIRECCION  IQUIQUE;7183;CORP NACIONAL DE DESARROLLO INDIGENA;Región de Tarapacá;Iquique;1
804962;DEPARTAMENTO DE SALUD MUNICIPAL;119273;I MUNICIPALIDAD DE OLIVAR;Región del Libertador General Bernardo O´Higgins;Olivar;3
805;O.A.I.  Santiago CONADI;7183;CORP NACIONAL DE DESARROLLO INDIGENA;Región Metropolitana de Santiago;Providencia;1
806;Dirección Regional Cañete CONADI;7183;CORP NACIONAL DE DESARROLLO INDIGENA;Región del Biobío;Cañete;1
806208;Facultad de Medicina;204439;UNIVERSIDAD DE TARAPACA;Región de Arica y Parinacota;Arica;2
809;Subdirección Nacional de Temuco;7183;CORP NACIONAL DE DESARROLLO INDIGENA;Región de la Araucanía;Temuco;2
812030;medicamentos, oxigeno y trauma;1375151;HOSPITAL CLINICO METROPOLITANO DE LA FLORIDA DOCTORA ELOISA DIAZ;Región Metropolitana de Santiago;La Florida;8
813;Cotizaciones - ISP;7177;INSTITUTO DE SALUD PUBLICA DE CHILE;Región Metropolitana de Santiago;Santiago;5
813685;DIRECCION GENERAL DEL TERRITORIO MARIT Y MM (AB);111875;DIRECCION DE ABASTECIMIENTO DE LA ARMADA;Región de Valparaíso;Valparaíso;14
815;Dirección Regional Aduana de Puerto Montt;6952;SERVICIO NACIONAL DE ADUANAS;Región de los Lagos;Puerto Montt;1
828;Dirección de Arquitectura - XI Región;7245;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;1
831;Gobierno Regional de la Región del Bío Bío;7015;GOBIERNO REGIONAL DE LA REGION DEL BIO BIO;Región del Biobío;Concepción;17
835727;Administracion Municipal;118859;Ilustre Municipalidad de General Lagos;Región de Arica y Parinacota;General Lagos;1
836;Gobierno Regional de Valparaiso - V Región;7172;GOBIERNO REGIONAL V REGION;;;7
837;SERVICIO MEDICO LEGAL;7179;SERVICIO MEDICO LEGAL;Región Metropolitana de Santiago;Independencia;14
838100;"División de Bienestar ZB ""Concepción"" BSoc";111870;DIVISION LOGISTICA DEL EJERCITO;Región del Biobío;San Pedro de La Paz;1
838101;"División de Bienestar - ZB ""Coyhaique"" BSoc";111870;DIVISION LOGISTICA DEL EJERCITO;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;3
838102;"División de Bienestar - ZB ""Iquique"" BSoc";111870;DIVISION LOGISTICA DEL EJERCITO;Región de Tarapacá;Iquique;1
838104;División de Bienestar ZB Región Metropolitana BSoc;111870;DIVISION LOGISTICA DEL EJERCITO;Región Metropolitana de Santiago;Estación Central;48
838106;"División de Bienestar - ZB ""Valdivia"" BSoc";111870;DIVISION LOGISTICA DEL EJERCITO;Región de Los Ríos;Valdivia;1
838108;"División de Bienestar ZB ""Valparaíso"" BSoc";111870;DIVISION LOGISTICA DEL EJERCITO;;;5
839;FONASA DIRECCIÓN ZONAL CENTRO NORTE;6954;FONDO NACIONAL DE SALUD;;;2
845;Junji - I Región - Iquique;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;Región de Tarapacá;Iquique;2
847;Junji - V Región;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;Región de Valparaíso;Viña del Mar;8
848;Junji - VII Región;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;Región del Maule;Talca;10
85;JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA;7002;JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA;;;4
852;Junji - IX Región;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;Región de la Araucanía;Temuco;12
853;Junji - X Región;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;Región de los Lagos;Puerto Montt;8
854;Junji - XI Región;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;4
855;Junji - XII Región;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;Región de Magallanes y de la Antártica;Punta Arenas;13
855695;SERVICIO DE BIENESTAR SALUD MUNICIPAL;86545;I MUNICIPALIDAD DE LINARES;Región del Maule;Linares;1
856;Junji - Región Metropolitana;6928;JUNTA NACIONAL DE JARDINES         INFANTILES;;;28
857;Servicio Nacional de la Discapacidad;7184;SERVICIO NACIONAL DE LA DISCAPACIDAD;Región Metropolitana de Santiago;Santiago;1
858;Nivel Central;7216;INSTITUTO NACIONAL DE DEPORTES DE CHILE;Región Metropolitana de Santiago;Providencia;6
859378;14 Convenio Desempeño - Proyectos;96996;UNIVERSIDAD DE VALPARAISO;Región de Valparaíso;Valparaíso;1
867990;DEPARTAMENTO DE COORDINACIÓN INSTITUCIONAL - DCI;212299;UNIVERSIDAD DE SANTIAGO DE CHILE;Región Metropolitana de Santiago;Estación Central;1
868;Gobierno Regional de Aysen - XI Región;7085;GOBIERNO REGIONAL DE AYSEN;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;5
870;Comisión Nacional de Riego;7186;COMISION NACIONAL DE RIEGO;Región Metropolitana de Santiago;Santiago;2
872;Comisión Chilena de Energía Nuclear;7219;Comisión Chilena de Energía Nuclear;Región Metropolitana de Santiago;Pudahuel;3
